"counter__count","results__|","results__|__goal_probs_0","results__|__goal_probs_1","results__|__goal_probs_2","results__|__goal_probs_3","results__|__goal_probs_4","results__|__reward_score","results__|__time_spent","results__|__timestep","results__|__true_goal_probs","results__a"
"","1607121165107_tutorial","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","0.22857142857142856","0","1","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","0.45714285714285713","0","2","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","0.6857142857142857","0","3","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","0.9142857142857143","0","4","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","1.1428571428571428","0","5","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","1.3714285714285714","0","6","0.22857142857142856",""
"","","0.22857142857142856","0.05714285714285714","0.22857142857142856","0.2571428571428571","0.22857142857142856","1.6","0","7","0.22857142857142856",""
"","1607121550937_problem_1_4","0.47058823529411764","0.4117647058823529","0.11764705882352941","0","0","0.47058823529411764","0","1","0.47058823529411764",""
"","","0.47058823529411764","0.4117647058823529","0.11764705882352941","0","0","0.9411764705882353","0","2","0.47058823529411764",""
"","","0.375","0.375","0.25","0","0","1.3161764705882353","0","3","0.375",""
"","","0.375","0.375","0.25","0","0","1.6911764705882353","0","4","0.375",""
"","","0.46153846153846156","0.38461538461538464","0.15384615384615385","0","0","2.1527149321266967","0","5","0.46153846153846156",""
"","","0.6666666666666666","0.2","0.13333333333333333","0","0","2.8193815987933633","0","6","0.6666666666666666",""
"","","0.6666666666666666","0.2","0.13333333333333333","0","0","3.4860482654600298","0","7","0.6666666666666666",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","2.309","1","0.2",""
"","","0.3125","0.3125","0.1875","0.125","0.0625","0.3875","9.738","2","0.1875",""
"","","0.3125","0.3125","0.1875","0.125","0.0625","0.575","3.762","3","0.1875",""
"","","0.3125","0.3125","0.1875","0.125","0.0625","0.7625","7.614","4","0.1875",""
"","","0.15789473684210525","0.15789473684210525","0.5263157894736842","0.10526315789473684","0.05263157894736842","1.2888157894736842","8.942","5","0.5263157894736842",""
"","","0.15789473684210525","0.15789473684210525","0.5263157894736842","0.10526315789473684","0.05263157894736842","1.8151315789473683","3.912","6","0.5263157894736842",""
"","1607121550937_problem_3_2","0.2","0.2","0.2","0.2","0.2","0.2","2.293","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","7.279","2","0.2",""
"","","0.17857142857142858","0.21428571428571427","0.25","0.17857142857142858","0.17857142857142858","0.5785714285714286","5.734","3","0.17857142857142858",""
"","","0.17857142857142858","0.21428571428571427","0.25","0.17857142857142858","0.17857142857142858","0.7571428571428572","6.736","4","0.17857142857142858",""
"","","0.15384615384615385","0.19230769230769232","0.38461538461538464","0.15384615384615385","0.11538461538461539","0.9109890109890111","16.078","5","0.15384615384615385",""
"","","0.15384615384615385","0.19230769230769232","0.38461538461538464","0.15384615384615385","0.11538461538461539","1.064835164835165","6.471","6","0.15384615384615385",""
"","","0.14285714285714285","0","0.2857142857142857","0.2857142857142857","0.2857142857142857","1.2076923076923078","17.63","7","0.14285714285714285",""
"","","0.45454545454545453","0","0.18181818181818182","0.18181818181818182","0.18181818181818182","1.6622377622377624","8.364","8","0.45454545454545453",""
"","","1","0","0","0","0","2.6622377622377624","5.541","9","1",""
"","","1","0","0","0","0","3.6622377622377624","4.089","10","1",""
"","1607121550937_problem_4_2","0.2","0.2","0.2","0.2","0.2","0.2","2.58","1","0.2",""
"","","0.42857142857142855","0.42857142857142855","0.09523809523809523","0.047619047619047616","0","0.29523809523809524","16.166","2","0.09523809523809523",""
"","","0","0","0.9090909090909091","0.09090909090909091","0","1.2043290043290042","8.466","3","0.9090909090909091",""
"","","0","0","0.9090909090909091","0.09090909090909091","0","2.1134199134199134","4.547","4","0.9090909090909091",""
"","1607121550937_tutorial","0.47058823529411764","0.4117647058823529","0.11764705882352941","0","0","0.47058823529411764","0","1","0.47058823529411764",""
"","","0.47058823529411764","0.4117647058823529","0.11764705882352941","0","0","0.9411764705882353","0","2","0.47058823529411764",""
"","","0.375","0.375","0.25","0","0","1.3161764705882353","0","3","0.375",""
"","","0.375","0.375","0.25","0","0","1.6911764705882353","0","4","0.375",""
"","","0.46153846153846156","0.38461538461538464","0.15384615384615385","0","0","2.1527149321266967","0","5","0.46153846153846156",""
"","","0.6666666666666666","0.2","0.13333333333333333","0","0","2.8193815987933633","0","6","0.6666666666666666",""
"","","0.6666666666666666","0.2","0.13333333333333333","0","0","3.4860482654600298","0","7","0.6666666666666666",""
"","1607122781893_problem_0_1","0.2727272727272727","0.3181818181818182","0.13636363636363635","0.13636363636363635","0.13636363636363635","0.2727272727272727","0","1","0.2727272727272727",""
"","","0.4117647058823529","0.4117647058823529","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.6844919786096256","0","2","0.4117647058823529",""
"","","0.4117647058823529","0.4117647058823529","0.058823529411764705","0.058823529411764705","0.058823529411764705","1.0962566844919786","0","3","0.4117647058823529",""
"","","0.4","0.4","0.06666666666666667","0.06666666666666667","0.06666666666666667","1.4962566844919785","0","4","0.4",""
"","","0.42105263157894735","0.42105263157894735","0.05263157894736842","0.05263157894736842","0.05263157894736842","1.9173093160709258","0","5","0.42105263157894735",""
"","","0.5","0.5","0","0","0","2.417309316070926","0","6","0.5",""
"","","1","0","0","0","0","3.417309316070926","0","7","1",""
"","","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.16666666666666666","0.20833333333333334","20.762","1","0.20833333333333334",""
"","","0.21739130434782608","0.21739130434782608","0.17391304347826086","0.21739130434782608","0.17391304347826086","0.4257246376811594","29.171","2","0.21739130434782608",""
"","","0.20833333333333334","0.20833333333333334","0.16666666666666666","0.25","0.16666666666666666","0.6757246376811594","11.366","3","0.25",""
"","","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.4444444444444444","0.2222222222222222","1.1201690821256038","15.364","4","0.4444444444444444",""
"","","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.6428571428571429","0.14285714285714285","1.7630262249827466","11.01","5","0.6428571428571429",""
"","","0","0","0","1","0","2.7630262249827466","8.219","6","1",""
"","1607122781893_problem_1_3","0.16","0.16","0.2","0.24","0.24","0.24","17.868","1","0.24",""
"","","0.13793103448275862","0.13793103448275862","0.1724137931034483","0.27586206896551724","0.27586206896551724","0.5158620689655172","11.402","2","0.27586206896551724",""
"","","0.2857142857142857","0.19047619047619047","0.23809523809523808","0.14285714285714285","0.14285714285714285","0.6587192118226601","17.32","3","0.14285714285714285",""
"","","0.2857142857142857","0.19047619047619047","0.23809523809523808","0.14285714285714285","0.14285714285714285","0.8015763546798029","5.85","4","0.14285714285714285",""
"","","0.13043478260869565","0.13043478260869565","0.13043478260869565","0.30434782608695654","0.30434782608695654","1.1059241807667595","15.844","5","0.30434782608695654",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","1.534495609338188","10.897","6","0.42857142857142855",""
"","","0","0","0","1","0","2.534495609338188","10.009","7","1",""
"","1607122781893_problem_4_3","0.2","0.2","0.2","0.2","0.2","0.2","17.91","1","0.2",""
"","","0.18518518518518517","0.14814814814814814","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.4222222222222222","9.88","2","0.2222222222222222",""
"","","0.3","0.05","0.3","0.05","0.3","0.7222222222222222","16.665","3","0.3",""
"","","0","0","0","0","1","1.7222222222222223","7.69","4","1",""
"","1607122781893_tutorial","0.2727272727272727","0.3181818181818182","0.13636363636363635","0.13636363636363635","0.13636363636363635","0.2727272727272727","0","1","0.2727272727272727",""
"","","0.4117647058823529","0.4117647058823529","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.6844919786096256","0","2","0.4117647058823529",""
"","","0.4117647058823529","0.4117647058823529","0.058823529411764705","0.058823529411764705","0.058823529411764705","1.0962566844919786","0","3","0.4117647058823529",""
"","","0.4","0.4","0.06666666666666667","0.06666666666666667","0.06666666666666667","1.4962566844919785","0","4","0.4",""
"","","0.42105263157894735","0.42105263157894735","0.05263157894736842","0.05263157894736842","0.05263157894736842","1.9173093160709258","0","5","0.42105263157894735",""
"","","0.5","0.5","0","0","0","2.417309316070926","0","6","0.5",""
"","","1","0","0","0","0","3.417309316070926","0","7","1",""
"","1607123074097_problem_0_3","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.5","0.5","0","0","0","0.7","0","2","0.5",""
"","","0.5","0.5","0","0","0","1.2","0","3","0.5",""
"","","0.38461538461538464","0.38461538461538464","0.07692307692307693","0.07692307692307693","0.07692307692307693","1.5846153846153845","0","4","0.38461538461538464",""
"","","0.38461538461538464","0.38461538461538464","0.07692307692307693","0.07692307692307693","0.07692307692307693","1.9692307692307691","0","5","0.38461538461538464",""
"","","0.5882352941176471","0.4117647058823529","0","0","0","2.557466063348416","0","6","0.5882352941176471",""
"","","1","0","0","0","0","3.557466063348416","0","7","1",""
"","","0.15789473684210525","0.10526315789473684","0.3684210526315789","0.10526315789473684","0.2631578947368421","0.3684210526315789","36.933","1","0.3684210526315789",""
"","","0","0.5625","0.4375","0","0","0.805921052631579","40.24","2","0.4375",""
"","","0","0.4166666666666667","0.5833333333333334","0","0","1.3892543859649122","11.713","3","0.5833333333333334",""
"","","0","0","1","0","0","2.3892543859649122","4.466","4","1",""
"","","0","0","1","0","0","3.3892543859649122","4.983","5","1",""
"","1607123074097_problem_2_2","0","0","0","0.5","0.5","0.5","20.092","1","0.5",""
"","","0","0","0.06666666666666667","0.4666666666666667","0.4666666666666667","0.9666666666666667","31.635","2","0.4666666666666667",""
"","","0","0","0.2727272727272727","0.36363636363636365","0.36363636363636365","1.3303030303030303","12.848","3","0.36363636363636365",""
"","","0","0.29411764705882354","0.47058823529411764","0.23529411764705882","0","1.3303030303030303","19.396","4","0",""
"","","0","0.2631578947368421","0.5263157894736842","0.21052631578947367","0","1.3303030303030303","13.883","5","0",""
"","","0","0","1","0","0","1.3303030303030303","7.808","6","0",""
"","","0","0","1","0","0","1.3303030303030303","7.492","7","0",""
"","","0","0","0.4","0.6","0","1.3303030303030303","16.369","8","0",""
"","","0","0","0","0.5","0.5","1.8303030303030303","10.676","9","0.5",""
"","","0","0","0","0","1","2.83030303030303","3.869","10","1",""
"","1607123074097_problem_4_1","0.1875","0.1875","0","0.3125","0.3125","0.3125","21.205","1","0.3125",""
"","","0.125","0.125","0","0.375","0.375","0.6875","13.952","2","0.375",""
"","","0","0","0","0.6666666666666666","0.3333333333333333","1.3541666666666665","10.169","3","0.6666666666666666",""
"","","0","0","0","0.9090909090909091","0.09090909090909091","2.2632575757575757","6.436","4","0.9090909090909091",""
"","","0","0","0","1","0","3.2632575757575757","4.05","5","1",""
"","1607123074097_tutorial","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.5","0.5","0","0","0","0.7","0","2","0.5",""
"","","0.5","0.5","0","0","0","1.2","0","3","0.5",""
"","","0.38461538461538464","0.38461538461538464","0.07692307692307693","0.07692307692307693","0.07692307692307693","1.5846153846153845","0","4","0.38461538461538464",""
"","","0.38461538461538464","0.38461538461538464","0.07692307692307693","0.07692307692307693","0.07692307692307693","1.9692307692307691","0","5","0.38461538461538464",""
"","","0.5882352941176471","0.4117647058823529","0","0","0","2.557466063348416","0","6","0.5882352941176471",""
"","","1","0","0","0","0","3.557466063348416","0","7","1",""
"","1607124046234_problem_1_2","0.2","0.2","0.2","0.2","0.2","0.2","14.168","1","0.2",""
"","","0.5","0.5","0","0","0","0.7","10.944","2","0.5",""
"","","0.5","0.5","0","0","0","1.2","8.74","3","0.5",""
"","","0.4444444444444444","0.5555555555555556","0","0","0","1.7555555555555555","10.653","4","0.5555555555555556",""
"","","0","1","0","0","0","2.7555555555555555","7.719","5","1",""
"","","0","1","0","0","0","3.7555555555555555","4.35","6","1",""
"","","0","1","0","0","0","4.7555555555555555","4.507","7","1",""
"","1607124046234_problem_3_3","0.2","0.2","0.2","0.2","0.2","0.2","5.551","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","10.528","2","0.2",""
"","","0","0","0","0.5","0.5","0.9","18.803","3","0.5",""
"","","0","0","0","0.5","0.5","1.4","6.753","4","0.5",""
"","","0","0","0","0.5","0.5","1.9","6.899","5","0.5",""
"","","0","0","0","0","1","2.9","13.914","6","1",""
"","","0","0","0","0","1","3.9","7.38","7","1",""
"","","0","0","0","0","1","4.9","5.31","8","1",""
"","","0","0","0","0","1","5.9","4.4","9","1",""
"","1607124046234_problem_4_4","0.18181818181818182","0.18181818181818182","0.15151515151515152","0.30303030303030304","0.18181818181818182","0.18181818181818182","0","1","0.18181818181818182",""
"","","0.25","0.25","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.4318181818181818","0","2","0.25",""
"","","0.23076923076923078","0.23076923076923078","0.15384615384615385","0.19230769230769232","0.19230769230769232","0.6625874125874126","0","3","0.23076923076923078",""
"","","0.25","0.25","0.14285714285714285","0.17857142857142858","0.17857142857142858","0.9125874125874126","0","4","0.25",""
"","","0.5","0.5","0","0","0","1.4125874125874125","0","5","0.5",""
"","","0.5263157894736842","0.47368421052631576","0","0","0","1.9389032020610966","0","6","0.5263157894736842",""
"","","0.5263157894736842","0.47368421052631576","0","0","0","2.4652189915347806","0","7","0.5263157894736842",""
"","","0.21739130434782608","0.21739130434782608","0.30434782608695654","0.043478260869565216","0.21739130434782608","0.21739130434782608","34.823","1","0.21739130434782608",""
"","","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.7142857142857143","0.07142857142857142","0.2888198757763975","25.427","2","0.07142857142857142",""
